# z a Hhat beta F=-x^2*u; backgrounds from pbh17
7.567430515695735266e+03 1.651597378621229946e-03 2.653217305829763427e+04 8.686995614920047522e+08 4.219706366173697418e-04
7.557654055132239591e+03 1.653733575954920588e-03 2.646904229637302706e+04 8.642190930540239811e+08 4.230631004206235292e-04
7.547890223234752739e+03 1.655872536273770472e-03 2.640606650054083730e+04 8.597617090438846350e+08 4.241584043326036943e-04
7.538139003690283062e+03 1.658014263151463049e-03 2.634324528173761428e+04 8.553272896472647190e+08 4.252565560973592916e-04
7.528400380206934642e+03 1.660158760166298300e-03 2.628057825189050345e+04 8.509157156971602440e+08 4.263575634589363396e-04
7.518674336513831804e+03 1.662306030901210306e-03 2.621806502391435060e+04 8.465268686074608564e+08 4.274614341613838385e-04
7.508960856361136393e+03 1.664456078943762690e-03 2.615570521170951542e+04 8.421606301418385506e+08 4.285681759487485658e-04
7.499259923520001394e+03 1.666608907886159459e-03 2.609349843015915030e+04 8.378168830208522081e+08 4.296777965650771906e-04
7.489571521782520904e+03 1.668764521325255632e-03 2.603144429512659553e+04 8.334955102687494755e+08 4.307903070444553048e-04
7.479895634961755604e+03 1.670922922862551601e-03 2.596954242345316379e+04 8.291963955565714836e+08 4.319057139435484379e-04
7.470232246891644536e+03 1.673084116104212862e-03 2.590779243295526612e+04 8.249194230477488041e+08 4.330240254726391413e-04
7.460581341427033294e+03 1.675248104661064379e-03 2.584619394242224007e+04 8.206644777219910622e+08 4.341452500393251125e-04
7.450942902443620369e+03 1.677414892148601207e-03 2.578474657161370851e+04 8.164314446810392141e+08 4.352693960512039949e-04
7.441316913837915308e+03 1.679584482186999121e-03 2.572344994125698940e+04 8.122202099092304707e+08 4.363964719158757626e-04
7.431703359527251450e+03 1.681756878401110926e-03 2.566230367304485117e+04 8.080306600436997414e+08 4.375264860409374627e-04
7.422102223449713165e+03 1.683932084420483371e-03 2.560130738963276963e+04 8.038626817687712908e+08 4.386594468339889068e-04
7.412513489564152223e+03 1.686110103879353249e-03 2.554046071463671615e+04 7.997161626676970720e+08 4.397953627026279550e-04
7.402937141850143234e+03 1.688290940416657801e-03 2.547976327263059284e+04 7.955909911120425463e+08 4.409342426152684552e-04
7.393373164307932711e+03 1.690474597676045561e-03 2.541921468914362777e+04 7.914870551930950880e+08 4.420760956185599590e-04
7.383821540958452715e+03 1.692661079305873752e-03 2.535881459065817398e+04 7.874042442593065500e+08 4.432209303326680827e-04
7.374282255843280836e+03 1.694850388959217614e-03 2.529856260460716294e+04 7.833424482075400352e+08 4.443687554768800544e-04
7.364755293024586535e+03 1.697042530293882108e-03 2.523845835937154334e+04 7.793015567255836725e+08 4.455195802302541579e-04
7.355240636585152970e+03 1.699237506972397799e-03 2.517850148427809836e+04 7.752814605273503065e+08 4.466734135401006253e-04
7.345738270628298778e+03 1.701435322662037553e-03 2.511869160959675355e+04 7.712820512032353878e+08 4.478302646475801905e-04
7.336248179277896270e+03 1.703635981034813717e-03 2.505902836653840495e+04 7.673032199919596910e+08 4.489901428266170925e-04
7.326770346678325950e+03 1.705839485767487659e-03 2.499951138725238707e+04 7.633448589175570011e+08 4.501530573511353540e-04
7.317304756994429226e+03 1.708045840541580832e-03 2.494014030482396265e+04 7.594068612188515663e+08 4.513190174950617076e-04
7.307851394411529327e+03 1.710255049043370862e-03 2.488091475327218723e+04 7.554891195682740211e+08 4.524880336099428133e-04
7.298410243135352175e+03 1.712467114963908688e-03 2.482183436754720606e+04 7.515915273621399403e+08 4.536601143325429348e-04
7.288981287392044578e+03 1.714682041999015085e-03 2.476289878352814776e+04 7.477139794413230419e+08 4.548352680451435946e-04
7.279564511428129663e+03 1.716899833849290860e-03 2.470410763802061410e+04 7.438563695760030746e+08 4.560135052937920098e-04
7.270159899510460491e+03 1.719120494220128127e-03 2.464546056875420254e+04 7.400185930296614170e+08 4.571948366245377825e-04
7.260767435926237340e+03 1.721344026821705316e-03 2.458695721438037799e+04 7.362005455499000549e+08 4.583792725834271537e-04
7.251387104982934943e+03 1.723570435369005610e-03 2.452859721446985350e+04 7.324021227623414993e+08 4.595668237165097801e-04
7.242018891008316132e+03 1.725799723581812823e-03 2.447038020951045473e+04 7.286232210156623125e+08 4.607575005698327699e-04
7.232662778350388180e+03 1.728031895184721587e-03 2.441230584090466800e+04 7.248637372222458124e+08 4.619513136894432860e-04
7.223318751377356421e+03 1.730266953907149503e-03 2.435437375096718824e+04 7.211235687385370731e+08 4.631482736213908763e-04
7.213986794477646981e+03 1.732504903483330413e-03 2.429658358292285993e+04 7.174026128730392456e+08 4.643483909117218904e-04
7.204666892059824022e+03 1.734745747652335435e-03 2.423893498090400681e+04 7.137007679497082233e+08 4.655516761064859305e-04
7.195359028552612472e+03 1.736989490158066460e-03 2.418142758994839824e+04 7.100179326777707338e+08 4.667581397517301051e-04
7.186063188404849825e+03 1.739236134749267857e-03 2.412406105599678995e+04 7.063540055115174055e+08 4.679677923935015227e-04
7.176779356085443396e+03 1.741485685179537755e-03 2.406683502589053387e+04 7.027088859580956697e+08 4.691806445778497854e-04
7.167507516083388509e+03 1.743738145207322614e-03 2.400974914736948995e+04 6.990824740145803690e+08 4.703967068508212970e-04
7.158247652907691190e+03 1.745993518595936531e-03 2.395280306906946862e+04 6.954746692337092161e+08 4.716159897584655514e-04
7.148999751087386358e+03 1.748251809113556248e-03 2.389599644052015356e+04 6.918853724912298918e+08 4.728385089368924142e-04
7.139763795171493257e+03 1.750513020533232648e-03 2.383932891214270785e+04 6.883144847124463320e+08 4.740642793704233403e-04
7.130539769728971805e+03 1.752777156632900945e-03 2.378280013524741662e+04 6.847619065032016039e+08 4.752933092492466578e-04
7.121327659348738962e+03 1.755044221195376994e-03 2.372640976203160608e+04 6.812275399188772440e+08 4.765256118225158770e-04
7.112127448639593240e+03 1.757314218008375730e-03 2.367015744557712605e+04 6.777112874091426134e+08 4.777612003393876526e-04
7.102939122230237444e+03 1.759587150864505524e-03 2.361404283984831636e+04 6.742130501249270439e+08 4.790000880490163622e-04
7.093762664769225012e+03 1.761863023561281412e-03 2.355806559968963484e+04 6.707327308291028738e+08 4.802422882005562212e-04
7.084598060924921811e+03 1.764141839901134205e-03 2.350222538082328174e+04 6.672702336443487406e+08 4.814878140431639382e-04
7.075445295385520694e+03 1.766423603691407882e-03 2.344652183984722069e+04 6.638254605026479959e+08 4.827366788259938911e-04
7.066304352858987841e+03 1.768708318744371738e-03 2.339095463423275578e+04 6.603983150361377001e+08 4.839888957982001866e-04
7.057175218073029100e+03 1.770995988877229702e-03 2.333552342232222145e+04 6.569887025440824032e+08 4.852444782089397504e-04
7.048057875775099092e+03 1.773286617912117310e-03 2.328022786332700707e+04 6.535965255199555159e+08 4.865034393073658760e-04
7.038952310732333899e+03 1.775580209676119476e-03 2.322506761732502855e+04 6.502216883306741714e+08 4.877657994210675679e-04
7.029858507731561986e+03 1.777876768001266814e-03 2.317004234525876382e+04 6.468640973713788986e+08 4.890315712053109297e-04
7.020776451579264176e+03 1.780176296724546260e-03 2.311515170893292088e+04 6.435236558955113888e+08 4.903007701574935975e-04
7.011706127101530001e+03 1.782478799687911911e-03 2.306039537101213136e+04 6.402002690636374950e+08 4.915734123443265755e-04
7.002647519144071339e+03 1.784784280738281343e-03 2.300577299501900416e+04 6.368938441162791252e+08 4.928495138325173983e-04
6.993600612572155114e+03 1.787092743727553609e-03 2.295128424533160796e+04 6.336042850537879467e+08 4.941290906887773953e-04
6.984565392270613302e+03 1.789404192512605548e-03 2.289692878718158681e+04 6.303314974170076847e+08 4.954121614392144064e-04
6.975541843143805636e+03 1.791718630955302198e-03 2.284270628665179538e+04 6.270753891884973049e+08 4.966987423688974277e-04
6.966529950115571410e+03 1.794036062922508288e-03 2.278861641067406163e+04 6.238358652169238329e+08 4.979888518775388772e-04
6.957529698129248573e+03 1.796356492286084114e-03 2.273465882702724412e+04 6.206128313060231209e+08 4.992825087227492371e-04
6.948541072147600062e+03 1.798679922922903759e-03 2.268083320433477274e+04 6.174061959858580828e+08 5.005797312621639060e-04
6.939564057152833811e+03 1.801006358714851187e-03 2.262713921206273881e+04 6.142158648768180609e+08 5.018805390660985213e-04
6.930598638146554549e+03 1.803335803548831084e-03 2.257357652051765035e+04 6.110417439261871576e+08 5.031849530932995399e-04
6.921644800149721959e+03 1.805668261316780571e-03 2.252014480084410388e+04 6.078837420681362152e+08 5.044929924312203679e-04
6.912702528202670692e+03 1.808003735915663995e-03 2.246684372502295446e+04 6.047417657600835562e+08 5.058046783191762165e-04
